"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.171187967E1,2.932701416E0,-1.145882126E1,-1.092877350E0,1.187853960E1
7.172190067E1,2.878813477E0,-1.269465134E1,-1.012943573E0,1.305633158E1
7.173192067E1,3.139571228E0,-1.381776581E1,-1.419647827E0,1.424089040E1
7.174194167E1,3.484154663E0,-1.476888794E1,-2.249372406E0,1.534011281E1
7.175196267E1,3.720363464E0,-1.578602280E1,-3.015030212E0,1.649636406E1
7.176198367E1,3.789819031E0,-1.643417496E1,-3.848646698E0,1.729904379E1
7.177200367E1,3.830833740E0,-1.609857285E1,-5.531896362E0,1.744824381E1
7.178202467E1,2.625540161E0,-1.467982315E1,-5.670807495E0,1.595458324E1
7.179204567E1,4.764591980E-1,-1.331032104E1,-2.980601807E0,1.364828366E1
7.180206667E1,-1.065035248E0,-1.229677872E1,-1.497935028E0,1.243337751E1
7.181208767E1,-1.974244537E0,-1.119402191E1,-1.227896576E0,1.143291293E1
7.182210767E1,-2.916834412E0,-1.007569748E1,-1.514101410E0,1.059811803E1
7.183212867E1,-4.171375580E0,-9.387877808E0,-2.243384857E0,1.051500830E1
7.184214967E1,-5.673950958E0,-9.187594299E0,-2.974464569E0,1.120058248E1
7.185217067E1,-6.825206909E0,-9.008716278E0,-2.733316040E0,1.162804519E1
7.186219167E1,-6.532565460E0,-8.647667084E0,-1.118474121E0,1.089529907E1
7.187221167E1,-5.305866394E0,-8.315507812E0,3.426374817E-1,9.870019697E0
7.188223267E1,-4.104764099E0,-8.091423798E0,1.012045441E0,9.129318888E0
7.189225367E1,-3.127147064E0,-7.854466553E0,1.182391205E0,8.536377601E0
7.190227467E1,-2.503992920E0,-7.660769348E0,1.324745178E0,8.167760852E0
7.191229467E1,-2.125280457E0,-7.730224915E0,1.454674988E0,8.147961314E0
7.192231567E1,-1.867516479E0,-8.079598389E0,1.598825226E0,8.445340137E0
7.193233667E1,-1.718276825E0,-8.743617554E0,1.969604187E0,9.125933587E0
7.194235767E1,-1.589245148E0,-9.642049255E0,2.669099579E0,1.013009904E1
7.195237867E1,-1.388662262E0,-1.055470139E1,4.273762665E0,1.147149299E1
7.196239867E1,-9.120533752E-1,-1.130853378E1,6.962321777E0,1.331122467E1
7.197241967E1,-3.487747192E-2,-1.147962799E1,8.641679535E0,1.436877519E1
7.198244067E1,8.710386658E-1,-1.108759323E1,8.806636505E0,1.418627078E1
7.199246167E1,9.933343506E-1,-1.047865952E1,8.459957428E0,1.350406968E1
7.200248267E1,7.523355103E-1,-9.909542999E0,7.364535370E0,1.236937478E1
7.201250267E1,6.991960144E-1,-9.613907776E0,6.222111053E0,1.147304509E1
7.202252367E1,8.511300659E-1,-9.503138123E0,5.336851959E0,1.093233943E1
7.203254467E1,1.022523651E0,-9.559720459E0,4.325854340E0,1.054261949E1
7.204256567E1,1.211580505E0,-9.515113220E0,3.371139679E0,1.016709839E1
7.205258567E1,1.490151215E0,-9.300908661E0,2.779869232E0,9.821157035E0
7.206260667E1,1.753154297E0,-8.982221375E0,2.533780975E0,9.495993726E0
7.207262767E1,1.912572784E0,-8.766070862E0,2.525099030E0,9.320839990E0
7.208264867E1,1.994302826E0,-8.820258179E0,2.593207397E0,9.407386603E0
7.209266967E1,1.963616638E0,-9.098679199E0,2.634671173E0,9.673843376E0
7.210268967E1,1.842069397E0,-9.442514191E0,2.589315491E0,9.962873512E0
7.211271067E1,1.732197876E0,-9.836345215E0,2.438279572E0,1.028102154E1
7.212273167E1,1.657353516E0,-1.023631348E1,2.203867035E0,1.060122465E1
7.213275267E1,1.637295227E0,-1.057655594E1,1.931433563E0,1.087541755E1
7.214277367E1,1.577719116E0,-1.078626984E1,1.661993866E0,1.102701402E1
7.215279367E1,1.599873047E0,-1.079001205E1,1.397643585E0,1.099715243E1
7.216281467E1,1.686542816E0,-1.060814026E1,1.176553345E0,1.080561633E1
7.217283567E1,1.725611572E0,-1.037372772E1,1.044677582E0,1.056803262E1
7.218285667E1,1.713187408E0,-1.011446686E1,9.369017029E-1,1.030122496E1
7.219287667E1,1.734742584E0,-9.913434906E0,8.382568359E-1,1.009892064E1
7.220289767E1,1.743873596E0,-9.798773346E0,7.664062500E-1,9.982205806E0
7.221291867E1,1.729054413E0,-9.739197235E0,7.065307617E-1,9.916691871E0
7.222293967E1,1.699416046E0,-9.721983032E0,6.367758179E-1,9.889916704E0
7.223296067E1,1.610201569E0,-9.706265717E0,6.093827820E-1,9.857773107E0
7.224298067E1,1.518741760E0,-9.742490387E0,5.902226257E-1,9.877806347E0
7.225300167E1,1.446442108E0,-9.802515564E0,5.872288513E-1,9.926043717E0
7.226302267E1,1.422491913E0,-9.872270508E0,5.745053101E-1,9.990758959E0
7.227304367E1,1.445394287E0,-9.896370392E0,5.560935974E-1,1.001681345E1
7.228306467E1,1.499731293E0,-9.939031677E0,5.438191223E-1,1.006624477E1
7.229308467E1,1.570084991E0,-1.003827530E1,5.390290833E-1,1.017461008E1
7.230310521E1,1.645977173E0,-1.018242554E1,5.414241028E-1,1.032880297E1
7.231312621E1,1.755848694E0,-1.033989807E1,5.243595886E-1,1.050102137E1
7.232314721E1,1.885329437E0,-1.043330383E1,5.096900940E-1,1.061452213E1
7.233316721E1,2.030527496E0,-1.042896286E1,4.984634399E-1,1.063648316E1
7.234318821E1,2.173031158E0,-1.029618896E1,5.225633240E-1,1.053596906E1
7.235320921E1,2.287093964E0,-1.001312759E1,5.357359314E-1,1.028496650E1
7.236323021E1,2.350711670E0,-9.633367310E0,5.316943359E-1,9.930272400E0
7.237325121E1,2.375410309E0,-9.282197571E0,4.752616882E-1,9.593103750E0
7.238327121E1,2.311343536E0,-9.014703827E0,4.170327759E-1,9.315637947E0
7.239329221E1,2.162103882E0,-8.873547363E0,3.803590393E-1,9.141072640E0
7.240331321E1,1.980232086E0,-8.882378998E0,3.788621521E-1,9.108321048E0
7.241333421E1,1.756148071E0,-9.061406708E0,3.676354980E-1,9.237332052E0
7.242335521E1,1.483115845E0,-9.326505432E0,3.409909058E-1,9.449847141E0
7.243337521E1,1.189426575E0,-9.595196686E0,3.219804382E-1,9.673996404E0
7.244339621E1,8.649014282E-1,-9.857301636E0,3.276686096E-1,9.900596787E0
7.245341721E1,5.670208740E-1,-1.006656647E1,3.118016052E-1,1.008734323E1
7.246343821E1,3.038681030E-1,-1.018272491E1,3.474275208E-1,1.019318048E1
7.247345821E1,6.182144165E-2,-1.025876678E1,4.022135925E-1,1.026683464E1
7.248347921E1,-1.719923401E-1,-1.033795212E1,4.632865906E-1,1.034975699E1
7.249350021E1,-4.297563171E-1,-1.052446426E1,5.031037903E-1,1.054524310E1
7.250352121E1,-6.340814209E-1,-1.111333969E1,4.665797424E-1,1.114118822E1
7.251354221E1,-7.761360168E-1,-1.224947708E1,3.906875610E-1,1.228025703E1
7.252356221E1,-9.047186279E-1,-1.365894608E1,3.011737061E-1,1.369218862E1
7.253358321E1,-1.043779449E0,-1.500449799E1,8.457412720E-2,1.504099691E1
7.254360421E1,-1.793121185E0,-1.687126602E1,-5.877976685E0,1.795565400E1
7.255362521E1,-1.236129456E0,-1.922242676E1,-2.149215683E1,2.886074344E1
7.256364621E1,5.566923523E-1,-1.758932281E1,-1.589305023E1,2.371251208E1
7.257366621E1,1.884580994E-1,-1.488923767E1,-7.774383087E0,1.679779590E1
7.258368721E1,-1.986369324E-1,-1.270542892E1,-2.132315826E0,1.288464790E1
7.259370821E1,2.564167786E-1,-1.136676270E1,6.658154297E-1,1.138913315E1
7.260372921E1,1.357826385E0,-1.069016968E1,2.285746765E0,1.101580948E1
7.261374921E1,2.105072479E0,-1.044842239E1,2.504292297E0,1.094862277E1
7.262377021E1,2.459984436E0,-1.074360855E1,1.663341064E0,1.114645018E1
7.263379121E1,2.088906097E0,-1.168949158E1,4.694238281E-1,1.188394298E1
7.264381221E1,7.032376099E-1,-1.293984146E1,6.481521606E-2,1.295909878E1
7.265383321E1,-6.815327454E-1,-1.401954620E1,3.893403625E-1,1.404150094E1
7.266385321E1,-1.629661102E0,-1.455767715E1,1.035546570E0,1.468516653E1
7.267387421E1,-2.011067963E0,-1.444346466E1,1.916464691E0,1.470819169E1
7.268389521E1,-2.068548431E0,-1.410292282E1,2.762954407E0,1.451913364E1
7.269391621E1,-2.092498627E0,-1.378124176E1,3.462000732E0,1.436268164E1
7.270393721E1,-2.248773651E0,-1.331645828E1,4.202361145E0,1.414372240E1
7.271395721E1,-2.348166962E0,-1.268926254E1,4.826862488E0,1.377787623E1
7.272397821E1,-2.396366730E0,-1.172691376E1,5.285359039E0,1.308426918E1
7.273399921E1,-2.073787537E0,-1.041878403E1,5.726940765E0,1.206853371E1
7.274402021E1,-1.690734100E0,-8.880732422E0,5.698499908E0,1.068638813E1
7.275404021E1,-1.495090942E0,-7.427554321E0,4.752317505E0,8.943622409E0
7.276406121E1,-1.422192535E0,-6.329886932E0,3.901935883E0,7.570680539E0
7.277408221E1,-1.107247467E0,-5.548661499E0,3.306025085E0,6.553124694E0
7.278410321E1,-7.978408813E-1,-5.075944519E0,2.839445343E0,5.870622854E0
7.279412421E1,-4.864883423E-1,-4.876409454E0,2.461780701E0,5.484195866E0
7.280414421E1,-1.297801208E-1,-5.038222961E0,1.906136169E0,5.388310365E0
7.281416521E1,4.056564331E-2,-5.489534454E0,1.297501831E0,5.640934772E0
7.282418621E1,4.101470947E-2,-5.896238708E0,8.669970703E-1,5.959781626E0
7.283420721E1,-1.342707825E-1,-5.973627777E0,6.345304871E-1,6.008734176E0
7.284422721E1,-4.534071350E-1,-5.741909637E0,7.093748474E-1,5.803302249E0
7.285424821E1,-7.429051208E-1,-5.403613129E0,1.212328949E0,5.587547256E0
7.286426921E1,-9.803114319E-1,-5.116360474E0,1.882485352E0,5.539125030E0
7.287429021E1,-1.283880157E0,-4.935386810E0,2.596350861E0,5.722536939E0
7.288431121E1,-1.693727875E0,-4.755311279E0,3.318000183E0,6.040763585E0
7.289433121E1,-1.963017883E0,-4.656067657E0,3.870052185E0,6.364723808E0
7.290435221E1,-1.941313019E0,-4.852608948E0,4.152514801E0,6.675319394E0
7.291437321E1,-1.870809631E0,-5.517526245E0,3.833528137E0,6.974163930E0
7.292439421E1,-1.809586945E0,-6.584956512E0,3.128494263E0,7.511573306E0
7.293441521E1,-1.743274841E0,-7.768395538E0,2.473905487E0,8.337096903E0
7.294443521E1,-1.800306244E0,-8.829987946E0,2.062860260E0,9.244738079E0
7.295445621E1,-1.983824615E0,-9.896370392E0,1.755249939E0,1.024473569E1
7.296447721E1,-2.120939484E0,-1.115061218E1,1.540147247E0,1.145454451E1
7.297449821E1,-2.077829132E0,-1.264555344E1,8.418493652E-1,1.284274527E1
7.298451921E1,1.322499847E0,-1.559247528E1,-1.725881012E1,2.329679845E1
7.299453921E1,6.308631134E0,-1.836096817E1,-2.750560181E1,3.366722605E1
7.300456021E1,4.621938629E0,-1.776924866E1,-1.386641464E1,2.300838911E1
7.301458121E1,4.891378326E0,-1.726958771E1,-1.215562225E1,2.167771653E1
7.302460221E1,6.057902527E0,-1.613809067E1,-1.067969147E1,2.027786880E1
7.303462221E1,7.822882233E0,-1.443133987E1,-7.747738495E0,1.815181833E1
7.304464321E1,8.385711823E0,-1.338112381E1,-7.011269989E0,1.727809434E1
7.305466421E1,8.046966248E0,-1.227642105E1,-6.849306793E0,1.619806109E1
7.306468521E1,6.773414612E0,-1.119477036E1,-5.098547516E0,1.404269260E1
7.307470621E1,3.941603394E0,-1.006746460E1,-3.303181000E0,1.130491422E1
7.308472621E1,1.901196442E0,-8.861572266E0,-1.655706940E0,9.213217484E0
7.309474721E1,8.138575745E-1,-7.716902618E0,-5.249583435E-1,7.777437331E0
7.310476821E1,1.764830017E-1,-6.551426239E0,1.255888367E-1,6.555006069E0
7.311478921E1,-1.335223389E-1,-5.575605469E0,5.402265930E-1,5.603306999E0
7.312481021E1,-4.266128540E-1,-5.019212494E0,9.032217407E-1,5.117646148E0
7.313483021E1,-5.948629761E-1,-4.969366150E0,1.508263550E0,5.227171398E0
7.314485121E1,-6.102809143E-1,-5.538931732E0,2.188299408E0,5.986723797E0
7.315487221E1,-5.908213806E-1,-7.275620270E0,2.700234833E0,7.782993535E0
7.316489321E1,-6.837780762E-1,-9.767338715E0,3.013533325E0,1.024450297E1
7.317491321E1,-9.261241150E-1,-1.204081100E1,3.194357300E0,1.249170741E1
7.318493421E1,-1.125808868E0,-1.423330170E1,3.113076324E0,1.461319838E1
7.319495521E1,-1.177750854E0,-1.646471146E1,3.084635468E0,1.679252204E1
7.320497621E1,-1.408121796E0,-1.894176041E1,3.182980957E0,1.925888008E1
7.321499721E1,-1.939666443E0,-2.118903717E1,3.475921783E0,2.155967612E1
7.322501721E1,-1.455423431E0,-2.194257019E1,5.425168304E0,2.265010144E1
7.323503821E1,-7.484436035E-2,-1.753633301E1,4.487218781E0,1.810148362E1
7.324505921E1,4.818479919E-1,-1.315075287E1,6.474037170E-1,1.317549278E1
7.325508021E1,8.437953186E-1,-1.023331970E1,-1.310674438E0,1.035136175E1
7.326510021E1,7.420069885E-1,-6.933880920E0,-1.851200409E0,7.214999788E0
7.327512121E1,5.123844910E-1,-4.254901886E0,-1.463506622E0,4.528639924E0
7.328514221E1,3.158432007E-1,-2.500699768E0,-9.345066833E-1,2.688225995E0
7.329516321E1,-2.469863892E-1,-1.648072815E0,-6.734495544E-1,1.797409409E0
7.330518408E1,-9.536668396E-1,-1.394500122E0,-5.468128967E-1,1.775701376E0
7.331520408E1,-1.615590363E0,-1.535955963E0,-3.420387268E-1,2.255279014E0
7.332522508E1,-2.185754700E0,-2.230212250E0,-1.291813660E-1,3.125389274E0
7.333524608E1,-2.424807587E0,-3.852688293E0,-3.218307495E-2,4.552354849E0
7.334526708E1,-2.410437469E0,-6.137387238E0,1.945953369E-1,6.596635373E0
7.335528808E1,-2.433489532E0,-8.722511444E0,5.379812622E-1,9.071576546E0
7.336530808E1,-2.279160461E0,-1.157797348E1,8.960366821E-1,1.183414230E1
7.337532908E1,-2.041155396E0,-1.436427933E1,1.563498688E0,1.459257908E1
7.338535008E1,-1.654509430E0,-1.615530487E1,2.540067902E0,1.643725104E1
7.339537108E1,-1.072519684E0,-1.650677399E1,3.437302094E0,1.689493805E1
7.340539208E1,-3.746708679E-1,-1.536285278E1,3.925586700E0,1.586089073E1
7.341541208E1,2.342628479E-1,-1.323368042E1,4.293222198E0,1.391463019E1
7.342543308E1,2.402503967E-1,-1.130808472E1,4.491410065E0,1.216976847E1
7.343545408E1,-2.808160400E-1,-9.908794556E0,3.971092072E0,1.067860662E1
7.344547508E1,-5.760021973E-1,-8.892857208E0,3.223247223E0,9.476497798E0
7.345549508E1,-5.827381897E-1,-8.185128937E0,2.486928406E0,8.574423153E0
7.346551608E1,-4.114942932E-1,-7.881260834E0,1.798360291E0,8.094300440E0
7.347553708E1,-5.867797852E-2,-7.914940796E0,1.141226807E0,7.997007536E0
7.348555808E1,2.679428101E-1,-8.238118744E0,6.854246521E-1,8.270925023E0
7.349557908E1,3.805087280E-1,-8.785380707E0,4.662803650E-1,8.805970613E0
7.350559908E1,3.339555359E-1,-9.383836212E0,3.173400879E-1,9.395137737E0
7.351562008E1,3.028202820E-1,-9.924362183E0,2.011816406E-1,9.931019027E0
7.352564108E1,3.409909058E-1,-1.029124924E1,1.297801208E-1,1.029771472E1
7.353566208E1,4.031117249E-1,-1.039752823E1,1.311273193E-1,1.040616580E1
7.354568308E1,4.064048767E-1,-1.030487091E1,1.863624573E-1,1.031456545E1
7.355570308E1,3.844006348E-1,-1.018227585E1,2.251318359E-1,1.019201598E1
7.356572408E1,4.647834778E-1,-1.001537292E1,2.954855347E-1,1.003050498E1
7.357574508E1,5.587879944E-1,-9.788295135E0,4.180805969E-1,9.813142059E0
7.358576608E1,5.852828979E-1,-9.597442017E0,5.498066711E-1,9.630977973E0
7.359578608E1,5.435197449E-1,-9.440717926E0,6.999444580E-1,9.482219725E0
7.360580708E1,4.894821167E-1,-9.311835938E0,8.003855896E-1,9.358979558E0
7.361582808E1,4.364923096E-1,-9.247020721E0,7.280859375E-1,9.285904743E0
7.362584908E1,4.523593140E-1,-9.116043091E0,4.162843323E-1,9.136747957E0
7.363587008E1,4.451742554E-1,-8.995843048E0,6.122268677E-2,9.007059480E0
7.364589008E1,3.653901672E-1,-8.887019348E0,-2.146536255E-1,8.897117457E0
7.365591108E1,2.070195007E-1,-8.858877869E0,-3.603007507E-1,8.868618314E0
7.366593208E1,3.143463135E-3,-9.118887177E0,-3.890409851E-1,9.127182813E0
7.367595308E1,-1.131646729E-1,-9.642498322E0,-4.375401306E-1,9.653083522E0
7.368597408E1,1.841171265E-2,-9.891879730E0,-5.914201355E-1,9.909561109E0
7.369599408E1,2.824626160E-1,-9.673483887E0,-6.420149231E-1,9.698879255E0
7.370601508E1,3.957769775E-1,-9.413474579E0,-4.372407532E-1,9.431931008E0
7.371603608E1,1.651066589E-1,-9.369166718E0,-4.445755005E-2,9.370726848E0
7.372605708E1,-1.916015625E-1,-9.481433258E0,3.920347595E-1,9.491468750E0
7.373607708E1,-5.158273315E-1,-9.702224121E0,7.818241882E-1,9.747331932E0
7.374609808E1,-7.768844604E-1,-1.009366013E1,1.148711243E0,1.018847691E1
7.375611908E1,-9.425898743E-1,-1.068133804E1,1.420695648E0,1.081655371E1
7.376614008E1,-9.979747009E-1,-1.136167328E1,1.547481995E0,1.150992067E1
7.377616108E1,-9.042695618E-1,-1.195518906E1,1.617835693E0,1.209800154E1
7.378618108E1,-5.978567505E-1,-1.236159393E1,1.629062347E0,1.248279942E1
7.379620208E1,-8.187973022E-2,-1.286320084E1,1.531016235E0,1.295425223E1
7.380622308E1,4.843927002E-1,-1.390742935E1,1.341360626E0,1.398036036E1
7.381624408E1,1.164727936E0,-1.494147903E1,1.239123230E0,1.503794578E1
7.382626508E1,2.176174622E0,-1.524295212E1,2.086660767E-1,1.539892421E1
7.383628508E1,7.608378296E0,-1.576551544E1,-1.807311676E1,2.516101045E1
7.384630608E1,1.023466690E1,-1.468910385E1,-2.479878067E1,3.058590691E1
7.385632708E1,5.184319153E0,-1.228779739E1,-1.032732422E1,1.686774304E1
7.386634808E1,3.295846252E0,-1.108250381E1,-6.364764404E-1,1.157970620E1
7.387636908E1,3.230282593E0,-1.026280838E1,4.486769714E0,1.165723226E1
7.388638908E1,4.091292114E0,-1.054961197E1,3.817810822E0,1.194188693E1
7.389641008E1,4.439318390E0,-1.157857224E1,2.202070770E0,1.259444316E1
7.390643108E1,4.128414917E0,-1.317081116E1,1.667382660E0,1.390302993E1
7.391645208E1,3.178041229E0,-1.471200623E1,1.545536041E0,1.513049090E1
7.392647208E1,2.162403259E0,-1.573452988E1,1.742975464E0,1.597777775E1
7.393649308E1,1.338067474E0,-1.627490616E1,2.354603577E0,1.649870156E1
7.394651408E1,6.406677246E-1,-1.634570892E1,3.369044037E0,1.670159014E1
7.395653508E1,5.608836365E-1,-1.618883514E1,4.542304230E0,1.682336178E1
7.396655608E1,6.551875305E-1,-1.590727066E1,5.602848816E0,1.687786851E1
7.397657608E1,5.523513794E-1,-1.541704010E1,6.272556152E0,1.665338339E1
7.398659708E1,4.225712585E-1,-1.430829575E1,7.034322052E0,1.594953229E1
7.399661808E1,1.049916687E0,-1.270213577E1,8.261470184E0,1.518876123E1
7.400663908E1,1.736389160E0,-1.090721832E1,9.379046173E0,1.448961580E1
7.401665908E1,1.861229553E0,-9.196425934E0,8.773854675E0,1.284597023E1
7.402668008E1,1.661245422E0,-7.582033081E0,7.127129059E0,1.053769095E1
7.403670108E1,1.198407898E0,-6.310726776E0,5.504353638E0,8.459276736E0
7.404672208E1,7.132667542E-1,-5.352120209E0,4.207899628E0,6.845462692E0
7.405674308E1,5.604345703E-1,-4.721930695E0,3.372187500E0,5.829439504E0
7.406676308E1,6.336323547E-1,-4.688550110E0,3.035836945E0,5.621414239E0
7.407678408E1,7.135661316E-1,-5.179080048E0,3.069217529E0,6.062354576E0
7.408680508E1,5.179229736E-1,-5.870641937E0,3.347339172E0,6.777710565E0
7.409682608E1,-3.158432007E-2,-6.578669586E0,3.553310852E0,7.477025418E0
7.410684708E1,-8.388555908E-1,-7.180268555E0,3.409160614E0,7.992641072E0
7.411686708E1,-1.660197601E0,-7.499704285E0,3.157982941E0,8.305099439E0
7.412688808E1,-2.429148560E0,-7.652087402E0,3.103196869E0,8.607266415E0
7.413690908E1,-2.981799316E0,-7.815248108E0,2.886746979E0,8.848872147E0
7.414693008E1,-3.333717499E0,-7.994575195E0,2.479443970E0,9.009691855E0
7.415695108E1,-3.639232178E0,-8.130941620E0,2.142644348E0,9.162267584E0
7.416697108E1,-3.866459656E0,-8.245303802E0,1.930385742E0,9.309185473E0
7.417699208E1,-3.881278839E0,-8.379724274E0,1.775008850E0,9.403975795E0
7.418701308E1,-3.811374207E0,-8.539591827E0,1.616189117E0,9.490166973E0
7.419703408E1,-3.748654633E0,-8.654253387E0,1.445094910E0,9.541321321E0
7.420705408E1,-3.712280273E0,-8.785231018E0,1.326691132E0,9.629196136E0
7.421707508E1,-3.886667633E0,-9.178463287E0,1.426234131E0,1.006898790E1
7.422709608E1,-4.042792969E0,-1.003034180E1,1.586550751E0,1.093019098E1
7.423711708E1,-4.355642395E0,-1.128907425E1,1.489402771E0,1.219151913E1
7.424713808E1,-5.929619293E0,-1.331645828E1,-4.707710266E0,1.531832178E1
7.425715808E1,-8.257428589E0,-1.469554047E1,-2.041050613E1,2.647135805E1
7.426717908E1,-4.167333984E0,-1.357571915E1,-1.652862854E1,2.179133737E1
7.427720008E1,-4.942721558E-1,-1.268087997E1,-1.953003708E1,2.329101480E1
7.428722108E1,5.926176453E-1,-1.162452667E1,-1.437760162E1,1.849854709E1
7.429724208E1,1.782792664E-1,-1.115555191E1,-8.702902222E0,1.414986321E1
7.430726208E1,-9.683363342E-1,-1.087922653E1,-2.406545563E0,1.118421686E1
7.431728308E1,-1.007105713E0,-1.054227722E1,4.977149963E-1,1.060196167E1
7.432730408E1,-2.266287231E-1,-1.038779846E1,2.773731995E-1,1.039397197E1
7.433732508E1,5.041516113E-1,-1.017179764E1,2.936892700E-1,1.018851753E1
7.434734508E1,1.673819275E0,-9.968520355E0,1.481469269E0,1.021605698E1
7.435736608E1,3.347488861E0,-9.777667236E0,3.074756012E0,1.078251282E1
7.436738708E1,4.382736053E0,-9.317224731E0,3.669319611E0,1.093082606E1
7.437740808E1,4.906496887E0,-8.997639313E0,3.324436798E0,1.077418697E1
7.438742908E1,5.374124451E0,-8.838370514E0,1.900148621E0,1.051706098E1
7.439744908E1,5.700745239E0,-8.965456238E0,-2.010319519E-1,1.062630301E1
7.440747008E1,5.890550537E0,-1.031070877E1,-1.264121246E0,1.194182999E1
7.441749108E1,5.298681335E0,-1.274704239E1,-1.128353577E0,1.385049802E1
7.442751208E1,4.038451996E0,-1.449869980E1,-7.484436035E-1,1.506922553E1
7.443753208E1,2.792293396E0,-1.560699509E1,-4.969665527E-2,1.585489413E1
7.444755308E1,1.694476318E0,-1.659538971E1,8.958869934E-1,1.670571229E1
7.445757408E1,7.134164429E-1,-1.717079315E1,1.716480560E0,1.727111479E1
7.446759508E1,-2.920426941E-1,-1.717273911E1,2.332449646E0,1.733287566E1
7.447761608E1,-1.215921478E0,-1.612940872E1,2.806513824E0,1.641684533E1
7.448763608E1,-1.575773163E0,-1.334250412E1,2.873424683E0,1.373907008E1
7.449765708E1,-1.412013702E0,-9.930349731E0,2.202819214E0,1.026927656E1
7.450767808E1,-1.252894592E0,-7.319329376E0,1.140178986E0,7.512811424E0
7.451769908E1,-1.239871674E0,-5.698948975E0,2.095642090E-3,5.832264189E0
7.452772008E1,-1.141675873E0,-4.901706848E0,-7.089257812E-1,5.082590834E0
7.453774008E1,-1.426683197E0,-4.281247101E0,-6.626719666E-1,4.561100286E0
7.454776108E1,-2.405797119E0,-3.738625488E0,-1.947450256E-1,4.450068083E0
7.455778208E1,-3.459456024E0,-3.905528412E0,-1.032852173E-2,5.217383907E0
7.456780308E1,-4.379143524E0,-4.716092834E0,2.356100464E-1,6.440026531E0
7.457782408E1,-4.950655060E0,-5.843248901E0,5.792953491E-1,7.680372800E0
7.458784408E1,-5.044659576E0,-7.492968292E0,8.402027893E-1,9.071885405E0
7.459786508E1,-4.944218445E0,-9.330696716E0,1.036444702E0,1.061043896E1
7.460788608E1,-4.672234039E0,-1.083626587E1,1.310524750E0,1.187315897E1
7.461790708E1,-3.816912689E0,-1.180774567E1,1.443298645E0,1.249298968E1
7.462792708E1,-2.544259186E0,-1.229004272E1,1.588197327E0,1.265072234E1
7.463794808E1,-1.568139038E0,-1.263507523E1,2.199675751E0,1.292063309E1
7.464796908E1,-6.735992432E-1,-1.245619720E1,3.067720642E0,1.284606923E1
7.465799008E1,3.832031250E-1,-1.150806885E1,3.275638275E0,1.197131151E1
7.466801108E1,7.764353943E-1,-1.067999084E1,3.294648743E0,1.120356045E1
7.467803108E1,5.559439087E-1,-9.911938019E0,3.525768127E0,1.053501921E1
7.468805208E1,6.466552734E-2,-9.674531708E0,3.523223419E0,1.029630267E1
7.469807308E1,-1.203497314E-1,-9.898915100E0,3.072660370E0,1.036553163E1
7.470809408E1,-8.502319336E-2,-1.015937347E1,2.990930328E0,1.059083389E1
7.471811508E1,5.104385376E-2,-1.021266266E1,2.946772156E0,1.062941909E1
7.472813508E1,3.025209045E-1,-9.999805298E0,2.748883667E0,1.037516199E1
7.473815608E1,5.415737915E-1,-9.542057190E0,2.408192139E0,9.856142601E0
7.474817708E1,7.289840698E-1,-8.988358612E0,1.964365082E0,9.229341173E0
7.475819808E1,8.273295593E-1,-8.550818481E0,1.530267792E0,8.725977906E0
7.476821808E1,8.023315430E-1,-8.359815674E0,1.104253693E0,8.470515346E0
7.477823908E1,7.662565613E-1,-8.450676727E0,7.454498291E-1,8.518026867E0
7.478826008E1,8.113128662E-1,-8.788224792E0,5.192701721E-1,8.840857712E0
7.479828108E1,8.502319336E-1,-9.198671265E0,3.966751099E-1,9.246393812E0
7.480830208E1,8.216413879E-1,-9.556576996E0,3.954776001E-1,9.599982343E0
7.481832208E1,7.210505676E-1,-9.763895874E0,4.567002869E-1,9.801130124E0
7.482834308E1,5.933660889E-1,-9.760752411E0,5.965095520E-1,9.796948228E0
7.483836408E1,4.796026611E-1,-9.665550385E0,7.316784668E-1,9.705062407E0
7.484838508E1,3.538641357E-1,-9.593699799E0,8.349636841E-1,9.636465120E0
7.485840608E1,2.558180237E-1,-9.560768280E0,8.167016602E-1,9.598996540E0
7.486842608E1,2.139051819E-1,-9.564360809E0,5.388793945E-1,9.581917560E0
7.487844708E1,2.683918762E-1,-9.608668671E0,1.234931946E-1,9.613209578E0
7.488846808E1,3.474275208E-1,-9.623637543E0,-1.469943237E-1,9.631028645E0
7.489848908E1,3.838018799E-1,-9.518256683E0,-2.758763123E-1,9.529985410E0
7.490850908E1,3.101550293E-1,-9.205257568E0,-2.537223816E-1,9.213975151E0
7.491853008E1,3.293151855E-2,-8.745264130E0,-6.616241455E-2,8.745576405E0
7.492855108E1,-3.694317627E-1,-8.467591553E0,1.739382935E-1,8.477431277E0
7.493857208E1,-7.622149658E-1,-8.380772095E0,3.936813354E-1,8.424565125E0
7.494859308E1,-1.161434784E0,-8.427774353E0,6.051914978E-1,8.528925375E0
7.495861308E1,-1.554667053E0,-8.581953735E0,8.954379272E-1,8.767481317E0
7.496863408E1,-1.831740875E0,-8.843010864E0,1.204245758E0,9.110670866E0
7.497865508E1,-2.039059753E0,-9.143286438E0,1.447789307E0,9.479111005E0
7.498867608E1,-2.207459564E0,-9.406439209E0,1.600771179E0,9.793694129E0
