"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.232797279E1,-4.760550385E0,-8.442294159E0,5.055437164E0,1.093126779E1
1.233801079E1,-5.129233704E0,-8.317004700E0,4.983885956E0,1.096908040E1
1.234804879E1,-5.207371216E0,-8.120313721E0,4.346960449E0,1.058075021E1
1.235808679E1,-5.117108917E0,-7.960895233E0,3.845203857E0,1.021500119E1
1.236812479E1,-4.919968872E0,-7.761809235E0,3.858077087E0,9.966771549E0
1.237816279E1,-4.449946289E0,-7.411387939E0,3.954626312E0,9.506301196E0
1.238820079E1,-3.889362030E0,-7.020999756E0,4.020938416E0,8.977166608E0
1.239823879E1,-3.445984039E0,-6.803052979E0,4.376449127E0,8.792590221E0
1.240827679E1,-3.140020294E0,-6.806346130E0,4.819976807E0,8.911691843E0
1.241831479E1,-3.022065582E0,-7.031627655E0,5.031486969E0,9.159286489E0
1.242835279E1,-3.138074341E0,-7.359895020E0,5.160368958E0,9.520765360E0
1.243839179E1,-3.296295319E0,-7.723189545E0,5.051844635E0,9.799711924E0
1.244842979E1,-3.304079132E0,-7.969876556E0,4.790338440E0,9.868293348E0
1.245846779E1,-3.143762512E0,-8.105793915E0,4.580474854E0,9.826896133E0
1.246850579E1,-3.027304688E0,-8.176596680E0,4.414320374E0,9.772795470E0
1.247854379E1,-3.013832703E0,-8.282127228E0,4.291575623E0,9.802777173E0
1.248858179E1,-3.098556519E0,-8.406817932E0,4.421954498E0,9.991462447E0
1.249861979E1,-3.147355042E0,-8.436755676E0,4.740791473E0,1.017643326E1
1.250865779E1,-3.307821350E0,-8.378377075E0,4.916226654E0,1.026197686E1
1.251869579E1,-3.712130585E0,-8.235424347E0,4.949307861E0,1.030037747E1
1.252873379E1,-3.995042267E0,-8.071964264E0,4.832101593E0,1.022086961E1
1.253877179E1,-3.931274872E0,-7.908354492E0,4.726421356E0,1.001678849E1
1.254880979E1,-3.552113342E0,-7.792196045E0,4.760251007E0,9.797745560E0
1.255884779E1,-3.061284027E0,-7.686815186E0,4.744533691E0,9.537776866E0
1.256888579E1,-2.553988953E0,-7.604785767E0,4.659809875E0,9.277362459E0
1.257892479E1,-2.149679718E0,-7.658673706E0,4.454736328E0,9.117076372E0
1.258896279E1,-1.896256714E0,-7.863447876E0,4.350403290E0,9.184531061E0
1.259900079E1,-1.932481384E0,-8.133037262E0,4.360582123E0,9.428438675E0
1.260903879E1,-2.088157654E0,-8.364605713E0,4.309538269E0,9.638420577E0
1.261907679E1,-2.137704620E0,-8.535550232E0,4.445006561E0,9.858168295E0
1.262911463E1,-2.093845825E0,-8.689130859E0,4.779111786E0,1.013533891E1
1.263915263E1,-2.025288391E0,-8.827742615E0,5.125341797E0,1.040672673E1
1.264919063E1,-2.059716797E0,-8.872200165E0,5.340145111E0,1.055819676E1
1.265922863E1,-2.205363922E0,-9.107361145E0,5.575755157E0,1.090397646E1
1.266926663E1,-2.772384796E0,-9.682614899E0,5.794899445E0,1.161981103E1
1.267930463E1,-3.671415253E0,-1.035920792E1,5.934409332E0,1.249038401E1
1.268934263E1,-4.627028046E0,-1.084389999E1,6.197562103E0,1.331950944E1
1.269938062E1,-5.703739014E0,-1.113564331E1,6.159391479E0,1.394536819E1
1.270941962E1,-5.736371155E0,-1.048928741E1,5.220394135E0,1.304544439E1
1.271945763E1,-4.251459045E0,-9.408534851E0,3.796854401E0,1.100052432E1
1.272949562E1,-2.046095123E0,-8.656049652E0,2.865042114E0,9.344633067E0
1.273953363E1,2.823129272E-1,-8.070018311E0,2.198029175E0,8.368765045E0
1.274957162E1,2.093247070E0,-7.897427216E0,1.733545074E0,8.352018825E0
1.275960963E1,3.096460876E0,-8.082592163E0,1.695823517E0,8.819987723E0
1.276964762E1,3.192411346E0,-8.503666534E0,1.777553558E0,9.255459545E0
1.277968563E1,2.378104706E0,-9.189989319E0,1.830693054E0,9.667612049E0
1.278972362E1,1.029858398E0,-1.010997620E1,2.184407501E0,1.039441500E1
1.279976163E1,-3.598516846E-1,-1.086949677E1,2.996917877E0,1.128082310E1
1.280979962E1,-1.532513123E0,-1.124701172E1,3.891158295E0,1.199937423E1
1.281983763E1,-2.160157928E0,-1.120270386E1,4.574636993E0,1.229203643E1
1.282987563E1,-2.043400726E0,-1.063074326E1,4.822521515E0,1.185094521E1
1.283991363E1,-1.462758179E0,-9.716145172E0,4.584366760E0,1.084248851E1
1.284995263E1,-9.740245056E-1,-8.909173279E0,4.280798035E0,9.932135927E0
1.285999063E1,-9.202862549E-1,-8.405171356E0,4.037404175E0,9.369870052E0
1.287002863E1,-6.448590088E-1,-8.227341156E0,3.989204407E0,9.166173544E0
1.288006663E1,-3.812571716E-1,-8.441096649E0,3.993844757E0,9.346029404E0
1.289010462E1,-2.556683350E-1,-8.951086121E0,3.859274597E0,9.750964540E0
1.290014263E1,-2.517764282E-1,-9.579329681E0,3.468137970E0,1.019092388E1
1.291018062E1,-4.516108704E-1,-1.031070877E1,2.943628693E0,1.073217674E1
1.292021863E1,-5.569917297E-1,-1.101304825E1,2.385589142E0,1.128222084E1
1.293025662E1,-6.430627441E-1,-1.156405243E1,1.928888855E0,1.174144158E1
1.294029463E1,-9.482780457E-1,-1.174098450E1,1.748513947E0,1.190828490E1
1.295033262E1,-3.273692322E-1,-1.139026382E1,2.472408600E0,1.166010656E1
1.296037063E1,-2.540217590E-1,-1.073103470E1,3.435505829E0,1.127041850E1
1.297040862E1,-2.990780640E-1,-9.802515564E0,4.122427368E0,1.063828776E1
1.298044762E1,-3.841012573E-1,-9.010811920E0,4.219874725E0,9.957389614E0
1.299048563E1,-5.471122742E-1,-8.359815674E0,3.569626923E0,9.106485947E0
1.300052362E1,-6.963519287E-1,-7.748187561E0,2.866239624E0,8.290636047E0
1.301056163E1,-3.737727356E-1,-7.222630463E0,2.601140900E0,7.685833126E0
1.302059963E1,-1.083746338E-1,-6.992708588E0,2.586022339E0,7.456355007E0
1.303063763E1,-2.450404358E-1,-7.206913147E0,2.885399780E0,7.766928210E0
1.304067563E1,-5.340893555E-1,-7.542215881E0,3.103945312E0,8.173417177E0
1.305071363E1,-7.050338745E-1,-7.943082275E0,3.315156097E0,8.635964842E0
1.306075163E1,-7.384144592E-1,-8.433312836E0,3.451223145E0,9.142043672E0
1.307078963E1,-8.631051636E-1,-8.861721954E0,3.545527039E0,9.583622932E0
1.308082763E1,-8.349636841E-1,-9.131910095E0,3.816463623E0,9.932489161E0
1.309086562E1,-1.089733887E0,-9.317224731E0,4.139042816E0,1.025328592E1
1.310090363E1,-1.219663696E0,-9.225615234E0,4.097579041E0,1.016807307E1
1.311094162E1,-9.054670715E-1,-8.928034058E0,3.818559265E0,9.752489816E0
1.312098062E1,-7.306306458E-1,-8.639284515E0,3.506907349E0,9.352510745E0
1.313101863E1,-7.821235657E-1,-8.371641083E0,3.173700256E0,8.987127740E0
1.314105662E1,-9.592053223E-1,-8.215216370E0,3.112327881E0,8.837219002E0
1.315109463E1,-1.294058990E0,-8.364156647E0,3.269650726E0,9.073275095E0
1.316113262E1,-1.596879272E0,-8.589438171E0,3.668720856E0,9.475652180E0
1.317117063E1,-1.730251923E0,-8.857380981E0,4.385280762E0,1.003382564E1
1.318120862E1,-1.865570526E0,-9.167685699E0,4.809348907E0,1.051934653E1
1.319124663E1,-2.034569092E0,-9.222172394E0,4.989274750E0,1.068086128E1
1.320128462E1,-2.126028900E0,-8.788374481E0,5.210664368E0,1.043583001E1
1.321132263E1,-2.011666718E0,-7.731422424E0,5.843248901E0,9.897739813E0
1.322136063E1,-1.745071106E0,-6.768325195E0,6.426286469E0,9.494875296E0
1.323139863E1,-1.722019043E0,-6.516997833E0,6.784042511E0,9.563463971E0
1.324143663E1,-1.840871887E0,-6.566993866E0,6.851851501E0,9.667579156E0
1.325147463E1,-1.634002075E0,-6.609954529E0,6.477180634E0,9.397623668E0
1.326151363E1,-1.179696808E0,-6.761439514E0,6.068380737E0,9.161549740E0
1.327155163E1,-6.873706055E-1,-7.072492676E0,5.896238708E0,9.233540053E0
1.328158962E1,-6.638694763E-1,-7.498506775E0,5.465584259E0,9.302738190E0
1.329162763E1,-1.001118164E0,-7.766299896E0,5.178181915E0,9.387822943E0
1.330166562E1,-1.271455994E0,-7.872878265E0,5.470973053E0,9.671109485E0
1.331170363E1,-1.293909302E0,-7.921676788E0,6.026617584E0,1.003729465E1
1.332174162E1,-1.394051056E0,-8.145461426E0,5.523813171E0,9.940041858E0
1.333177963E1,-1.548679504E0,-8.401279449E0,4.750820618E0,9.774978319E0
1.334181762E1,-1.338217163E0,-8.661737823E0,4.164789276E0,9.703710477E0
1.335185563E1,-4.082011414E-1,-9.094637604E0,3.746409302E0,9.844523552E0
1.336189362E1,5.022056580E-1,-9.942624207E0,3.717968445E0,1.062691282E1
1.337193163E1,9.674382019E-1,-1.066696793E1,3.151396637E0,1.116474103E1
1.338196962E1,2.113455048E0,-1.183034866E1,2.943329315E0,1.237283432E1
1.339200763E1,4.107608185E0,-1.480765732E1,3.049159241E0,1.566641415E1
1.340204663E1,5.025649109E0,-1.780996399E1,4.104315033E0,1.895514094E1
1.341208463E1,4.376299438E0,-1.763258286E1,4.018094330E0,1.860658639E1
1.342212263E1,2.877017212E0,-1.734128860E1,3.062780914E0,1.784315402E1
1.343216063E1,1.482217712E0,-1.809646820E1,2.246827698E0,1.829555589E1
1.344219863E1,-1.558259583E-1,-1.899340302E1,1.916913757E0,1.909052640E1
1.345223663E1,-2.060165863E0,-1.971295670E1,2.614313507E0,1.999198790E1
1.346227463E1,-3.532055054E0,-1.945174988E1,3.798351288E0,2.013140479E1
1.347231263E1,-4.491260376E0,-1.737706421E1,4.692591705E0,1.855139340E1
1.348235062E1,-6.978637848E0,-1.512245270E1,2.490520935E0,1.684020951E1
1.349238863E1,-6.673123169E0,-1.251367767E1,4.559518433E-1,1.418910123E1
1.350242662E1,-4.389022980E0,-9.686506805E0,-9.583071899E-1,1.067756009E1
1.351246463E1,-2.886896667E0,-7.571255493E0,-1.292412415E0,8.205389202E0
1.352250262E1,-2.897225189E0,-6.480024719E0,-1.187929688E0,7.196930672E0
1.353254063E1,-3.157384186E0,-5.935756531E0,-3.549119568E-1,6.732625267E0
1.354257963E1,-2.832260284E0,-5.852828979E0,1.144969025E0,6.602140520E0
1.355261762E1,-1.938468933E0,-6.021677856E0,3.032094727E0,7.015116852E0
1.356265563E1,-9.651928711E-1,-6.296057281E0,4.710254974E0,7.922022248E0
1.357269362E1,-1.438508606E-1,-6.616540833E0,5.938899994E0,8.892122289E0
1.358273163E1,1.109941864E0,-6.784491577E0,6.622378693E0,9.545532801E0
1.359276963E1,2.202370148E0,-6.844217377E0,6.916966095E0,9.976881563E0
1.360280763E1,2.669099579E0,-6.949747925E0,6.987170105E0,1.020997722E1
1.361284563E1,2.793191528E0,-7.006779327E0,6.459517365E0,9.930873075E0
1.362288363E1,2.938838654E0,-7.070696411E0,5.421575775E0,9.382164156E0
1.363292117E1,2.963387604E0,-7.189998322E0,4.063749390E0,8.774497197E0
1.364295917E1,2.826422424E0,-7.376360779E0,2.694846039E0,8.346349935E0
1.365299717E1,2.612367554E0,-7.461084595E0,1.764530640E0,8.099741721E0
1.366303517E1,2.438578949E0,-7.350314941E0,1.392853546E0,7.868534681E0
1.367307317E1,2.210603027E0,-7.009324036E0,1.276395721E0,7.459663211E0
1.368311117E1,1.679507446E0,-6.638096008E0,1.107546844E0,6.936261521E0
1.369315017E1,5.989045715E-1,-6.428831177E0,9.369017029E-1,6.524288604E0
1.370318817E1,-6.274951172E-1,-6.302044830E0,7.467970276E-1,6.377085931E0
1.371322617E1,-2.299069061E0,-6.371051331E0,1.796264648E-1,6.775564867E0
1.372326417E1,-5.064418488E0,-6.709796906E0,-8.936416626E-1,8.453892864E0
1.373330217E1,-7.706574097E0,-6.902745667E0,-8.846603394E-2,1.034635241E1
1.374334017E1,-7.276069336E0,-6.394702148E0,4.656666412E0,1.074792736E1
1.375337817E1,-4.699028320E0,-5.435646515E0,9.616302795E0,1.200418259E1
1.376341617E1,-2.550845490E0,-5.176086273E0,1.158336227E1,1.294113455E1
1.377345417E1,-5.267546082E-1,-5.439538422E0,1.136691238E1,1.261240444E1
1.378349217E1,8.340655518E-1,-5.470823364E0,1.093685669E1,1.225725939E1
1.379353017E1,1.061592407E0,-5.609135742E0,9.605375519E0,1.117374696E1
1.380356817E1,3.757186890E-2,-5.731132050E0,7.482789459E0,9.425466795E0
1.381360617E1,-1.331181793E0,-5.726342010E0,6.450985107E0,8.728015046E0
1.382364417E1,-2.546504517E0,-5.743556213E0,6.975344696E0,9.387681123E0
1.383368217E1,-3.169209595E0,-5.878126373E0,7.986791382E0,1.041081628E1
1.384372117E1,-4.813839569E0,-6.116580505E0,8.789122925E0,1.174028493E1
1.385375917E1,-7.017407227E0,-6.587800598E0,8.767717438E0,1.301983064E1
1.386379717E1,-8.366252289E0,-7.914342041E0,7.922574921E0,1.397848993E1
1.387383517E1,-8.064330139E0,-1.032118698E1,3.840413818E0,1.364950913E1
1.388387317E1,-8.128696289E0,-1.347827179E1,-3.823798370E0,1.619755993E1
1.389391117E1,-6.433471527E0,-1.568977295E1,-2.623294830E0,1.715926009E1
1.390394917E1,-5.368735657E0,-1.825738358E1,2.183958435E0,1.915528783E1
1.391398717E1,-3.669020233E0,-2.038071808E1,2.815195770E0,2.089882069E1
1.392402517E1,1.242865448E0,-1.883742737E1,2.527344360E0,1.904680692E1
1.393406317E1,5.043761444E0,-1.471784409E1,2.968177643E0,1.583870394E1
1.394410117E1,5.999523926E0,-1.122919876E1,3.042722626E0,1.308997147E1
1.395413917E1,5.291795654E0,-9.096284180E0,2.725232849E0,1.087071208E1
1.396417717E1,4.162993011E0,-7.811356201E0,2.481539612E0,9.192705552E0
1.397421517E1,3.237168274E0,-7.319179688E0,3.059338074E0,8.567916852E0
1.398425317E1,2.598745880E0,-7.571255493E0,4.306694183E0,9.089829739E0
1.399429117E1,1.832938385E0,-8.389004974E0,5.436844025E0,1.016338234E1
1.400433017E1,2.472857666E0,-9.303453369E0,6.705156555E0,1.173151286E1
1.401436817E1,3.303630066E0,-1.039094193E1,7.609126740E0,1.329603157E1
1.402440617E1,3.153641968E0,-1.184112625E1,7.846083984E0,1.455055884E1
1.403444417E1,4.350702667E0,-1.315748886E1,5.309159546E0,1.484032688E1
1.404448217E1,4.590503998E0,-1.429512314E1,1.072369995E0,1.505235031E1
1.405452017E1,2.656076660E0,-1.500734207E1,-2.835104370E0,1.550202813E1
1.406455817E1,6.604266357E-1,-1.530597107E1,-4.792434082E0,1.605230009E1
1.407459617E1,-4.234693909E-1,-1.450319046E1,-3.314257965E0,1.488308321E1
1.408463417E1,-5.216651917E-1,-1.251846771E1,3.177891541E-1,1.253336181E1
1.409467217E1,-2.700384521E-1,-1.022583527E1,3.017874298E0,1.066527979E1
1.410471017E1,-8.532257080E-2,-8.458909607E0,3.857178955E0,9.297217926E0
1.411474817E1,-1.366658020E-1,-7.384144592E0,3.485801239E0,8.166705528E0
1.412478617E1,-3.513194275E-1,-6.752158813E0,2.491868134E0,7.205864332E0
1.413482417E1,-5.162763977E-1,-6.301595764E0,1.768422546E0,6.565361285E0
1.414486217E1,-6.227050781E-1,-6.006110229E0,1.764081573E0,6.290715818E0
1.415490017E1,-6.140231323E-1,-5.953719177E0,2.477498016E0,6.477792284E0
1.416493917E1,-8.813671875E-1,-5.866750031E0,3.083288269E0,6.685972673E0
1.417497717E1,-7.418572998E-1,-5.861510925E0,3.545976105E0,6.890690032E0
1.418501517E1,-5.516029358E-1,-6.031108246E0,3.817361755E0,7.158965236E0
1.419505317E1,-6.396199036E-1,-6.426735535E0,3.667972412E0,7.427386140E0
1.420509117E1,-7.237449646E-1,-6.972500610E0,3.269051971E0,7.734744490E0
1.421512917E1,-6.834786987E-1,-7.734715576E0,3.010988617E0,8.328206327E0
1.422516717E1,-6.909631348E-1,-8.492888947E0,2.982398071E0,9.027806542E0
1.423520517E1,-8.241860962E-1,-9.245374146E0,3.129691772E0,9.795468156E0
1.424524317E1,-9.388476562E-1,-9.936187592E0,3.313659210E0,1.051615881E1
1.425528117E1,-1.034199371E0,-1.056981995E1,3.101400604E0,1.106387580E1
1.426531917E1,-1.294208679E0,-1.120255417E1,2.787353668E0,1.161643390E1
1.427535717E1,-1.368454285E0,-1.150926636E1,2.639760590E0,1.188714496E1
1.428539517E1,-1.363664246E0,-1.147663422E1,2.571652222E0,1.184002146E1
1.429543317E1,-1.489402771E0,-1.103954315E1,2.902613983E0,1.151151604E1
1.430547117E1,-1.748064880E0,-1.004291565E1,3.804189148E0,1.088061306E1
1.431550917E1,-2.018552399E0,-8.835975494E0,4.888085175E0,1.029768874E1
1.432554817E1,-2.331252136E0,-7.909252625E0,6.014343109E0,1.020604412E1
1.433558617E1,-2.741548920E0,-7.049590302E0,6.562353516E0,1.001385528E1
1.434562417E1,-2.849474487E0,-6.353537750E0,6.363716583E0,9.433124379E0
1.435566217E1,-2.112856293E0,-5.912405090E0,6.023773499E0,8.700950685E0
1.436570017E1,-8.162525940E-1,-5.740562439E0,6.164780273E0,8.463146060E0
1.437573817E1,7.304809570E-2,-5.893244934E0,6.587351532E0,8.839053800E0
1.438577617E1,6.982978821E-1,-6.353537750E0,6.352789307E0,9.011825223E0
1.439581417E1,1.184187469E0,-7.189249878E0,6.172713776E0,9.549346005E0
1.440585217E1,1.277742920E0,-8.283624115E0,6.019731903E0,1.031931333E1
1.441589017E1,7.176077271E-1,-9.022787018E0,5.979016571E0,1.084777791E1
1.442592817E1,-4.834945679E-1,-8.830437012E0,5.744154968E0,1.054541138E1
1.443596617E1,-1.451830902E0,-7.856412506E0,4.933141479E0,9.389723920E0
1.444600417E1,-1.708846436E0,-6.672823792E0,4.007466431E0,7.969097859E0
1.445604217E1,-2.127675476E0,-5.992937622E0,3.180136871E0,7.110244355E0
1.446608017E1,-2.395019531E0,-6.099066925E0,2.468067627E0,7.001863589E0
1.447611817E1,-1.917961578E0,-6.966662750E0,1.911225586E0,7.474339418E0
1.448615717E1,-6.382727051E-1,-8.516839142E0,1.788331146E0,8.725942316E0
1.449619517E1,4.902305603E-1,-1.014934433E1,1.233435059E0,1.023576467E1
1.450623317E1,2.008523254E0,-1.237297028E1,1.119222565E0,1.258480108E1
1.451627117E1,4.204606476E0,-1.719653961E1,1.266216888E0,1.774832374E1
1.452630917E1,4.914580078E0,-2.317346054E1,1.881886597E0,2.376349865E1
1.453634717E1,4.607568512E0,-2.433190155E1,2.783312073E0,2.492023168E1
1.454638517E1,4.249363403E0,-2.315265381E1,2.562670898E0,2.367846595E1
1.455642317E1,4.021088104E0,-2.324366455E1,2.599344635E0,2.373170208E1
1.456646117E1,2.224524078E0,-2.361758698E1,2.861150208E0,2.389403906E1
1.457649917E1,-1.155746613E0,-2.329770218E1,3.717220001E0,2.362067742E1
1.458653717E1,-5.031936035E0,-2.130399811E1,3.359314270E0,2.214646039E1
1.459657517E1,-6.787036285E0,-1.813972824E1,2.851719818E0,1.957666744E1
1.460661317E1,-7.569908295E0,-1.476065506E1,2.090402985E0,1.671975580E1
1.461665117E1,-7.214996338E0,-1.180864380E1,-3.420387268E-1,1.384258758E1
1.462668912E1,-6.033652954E0,-9.088949432E0,-2.438129883E0,1.117848143E1
1.463672713E1,-4.437073059E0,-6.874903564E0,-2.085163879E0,8.443922356E0
1.464676512E1,-2.981350250E0,-5.376818848E0,-1.024918671E0,6.232903699E0
1.465680412E1,-3.273991699E0,-5.142106934E0,-1.972897339E-1,6.099115395E0
1.466684213E1,-2.460583191E0,-5.464985504E0,5.375321960E-1,6.017431102E0
1.467688013E1,-7.032376099E-1,-5.663622437E0,1.455722809E0,5.889846444E0
1.468691813E1,9.481283569E-1,-5.887407074E0,2.658471680E0,6.529010730E0
1.469695613E1,2.152074738E0,-6.214925995E0,3.430715790E0,7.417987707E0
1.470699413E1,2.214794312E0,-6.358327789E0,3.712729340E0,7.688823399E0
1.471703213E1,1.620679779E0,-6.261030121E0,3.573369141E0,7.388915220E0
1.472707013E1,1.253493347E0,-5.901777191E0,2.862198029E0,6.677903649E0
1.473710813E1,9.421408081E-1,-5.366789703E0,2.221230927E0,5.884210045E0
1.474714613E1,4.670288086E-1,-4.762346649E0,1.926493835E0,5.158433872E0
1.475718413E1,1.559756470E-1,-4.202510834E0,1.636247406E0,4.512508314E0
1.476722212E1,1.576222229E-1,-3.698508911E0,1.110540619E0,3.864856194E0
1.477726013E1,2.665956116E-1,-3.419788513E0,8.542735291E-1,3.534941295E0
1.478729812E1,2.565664673E-1,-3.397784271E0,9.056167603E-1,3.525749002E0
1.479733613E1,2.080673218E-1,-3.502566376E0,1.258882141E0,3.727740263E0
1.480737412E1,1.914518738E-1,-3.626059570E0,1.626068573E0,3.978575226E0
1.481741213E1,1.320254517E-1,-3.676504669E0,1.958377533E0,4.167656399E0
1.482745012E1,-2.155517578E-2,-3.667673035E0,2.361489258E0,4.362215220E0
1.483748912E1,-3.685336304E-1,-3.620521088E0,2.752775574E0,4.563087041E0
1.484752713E1,-1.176104279E0,-3.594026184E0,3.107088776E0,4.894307525E0
1.485756512E1,-2.545157318E0,-3.656895447E0,3.327131195E0,5.560621554E0
1.486760313E1,-4.288432159E0,-3.862867126E0,3.970643005E0,7.005597669E0
1.487764113E1,-5.960455170E0,-4.146078186E0,5.835914154E0,9.315303761E0
1.488767913E1,-6.830895081E0,-4.480482788E0,7.886499939E0,1.135485512E1
1.489771713E1,-6.249803467E0,-4.939578094E0,9.425000610E0,1.234058798E1
1.490775513E1,-5.324727173E0,-6.066883850E0,1.076321777E1,1.345387141E1
1.491779313E1,-5.627697144E0,-8.066874847E0,1.193543015E1,1.546608993E1
1.492783113E1,-6.787485352E0,-1.068118835E1,1.248478775E1,1.777716702E1
1.493786913E1,-8.470435638E0,-1.303115158E1,1.144265488E1,1.930009176E1
1.494790713E1,-9.484127655E0,-1.404544235E1,9.805659027E0,1.957994068E1
1.495794513E1,-9.096583557E0,-1.302172119E1,8.297994232E0,1.792120988E1
1.496798312E1,-8.057294769E0,-1.084479813E1,6.953789520E0,1.519489500E1
1.497802113E1,-6.201304321E0,-8.591084747E0,6.361770630E0,1.235860178E1
1.498805912E1,-4.688699799E0,-7.525301056E0,4.902305603E0,1.013146890E1
1.499809713E1,-4.293072510E0,-7.921826477E0,3.006797333E0,9.498770263E0
1.500813512E1,-4.794230347E0,-9.644294586E0,2.381248169E0,1.103029490E1
1.501817412E1,-4.541256409E0,-1.121348145E1,2.598446503E0,1.237404946E1
1.502821213E1,-3.536545715E0,-1.302351746E1,4.623884583E0,1.426532408E1
1.503825012E1,-3.567231903E0,-1.497515900E1,6.316714325E0,1.663975391E1
1.504828813E1,-2.806364136E0,-1.607447296E1,6.820267181E0,1.768559880E1
1.505832612E1,-8.616082764E-1,-1.662368088E1,5.241949310E0,1.745185283E1
1.506836413E1,9.093589783E-1,-1.506631943E1,3.208128662E0,1.543091068E1
1.507840213E1,2.767295380E0,-1.172571625E1,1.685794373E0,1.216520645E1
1.508844013E1,4.767136688E0,-9.216783600E0,1.390009460E0,1.046932751E1
1.509847813E1,5.680537262E0,-8.009095001E0,1.694476318E0,9.964203747E0
1.510851613E1,5.263953552E0,-7.631580048E0,2.312091980E0,9.554893529E0
1.511855413E1,3.933669891E0,-7.972121887E0,2.854414215E0,9.336817804E0
1.512859213E1,2.325563965E0,-8.952732697E0,3.200943604E0,9.788039152E0
1.513863013E1,4.968168640E-1,-1.056443115E1,3.395538940E0,1.110782235E1
1.514866813E1,-1.388662262E0,-1.247865051E1,3.473227386E0,1.302721804E1
1.515870613E1,-2.961890717E0,-1.419408325E1,3.701951752E0,1.496493377E1
1.516874412E1,-3.700454865E0,-1.513397873E1,3.888463898E0,1.605773427E1
1.517878213E1,-3.553161163E0,-1.501377869E1,3.991000671E0,1.593632928E1
1.518882012E1,-2.579885101E0,-1.366553238E1,4.017645264E0,1.447563663E1
1.519885813E1,-1.250499573E0,-1.181014069E1,3.746858368E0,1.245319717E1
1.520889713E1,-3.432362366E-1,-1.028990204E1,3.417243805E0,1.084792378E1
1.521893512E1,2.071691895E-1,-9.257199554E0,3.242706757E0,9.810902597E0
1.522897313E1,6.304888916E-1,-8.488547974E0,3.331322479E0,9.140605691E0
1.523901112E1,7.635621643E-1,-8.047265625E0,3.828887787E0,8.944377726E0
1.524904913E1,7.741900635E-1,-7.791746979E0,4.268074493E0,8.917799679E0
1.525908712E1,-7.529342651E-2,-7.537874908E0,4.364623718E0,8.710635306E0
1.526912513E1,-1.131197662E0,-7.271279297E0,3.644770660E0,8.211909883E0
1.527916313E1,-1.636846161E0,-7.025939484E0,2.543211365E0,7.649249311E0
1.528920113E1,-1.858834534E0,-6.730004883E0,2.418520660E0,7.389010335E0
1.529923913E1,-1.766177216E0,-6.287974091E0,2.745291138E0,7.084816409E0
1.530927713E1,-1.432521057E0,-6.053411865E0,2.842588806E0,6.839314506E0
1.531931513E1,-1.406924286E0,-6.118526459E0,2.777324524E0,6.865080734E0
1.532935313E1,-1.717378693E0,-6.388714600E0,2.726280670E0,7.155254720E0
1.533939113E1,-1.949396210E0,-6.711293793E0,2.658471680E0,7.477237567E0
1.534942913E1,-2.024689636E0,-7.028184814E0,2.682721252E0,7.790490564E0
1.535946713E1,-2.021546173E0,-7.444918213E0,2.741249542E0,8.187057175E0
1.536950512E1,-1.758992157E0,-7.791148224E0,2.691103821E0,8.428409330E0
1.537954313E1,-1.400038605E0,-8.145760803E0,2.497855682E0,8.634396920E0
1.538958112E1,-1.000220032E0,-8.681646423E0,2.137554932E0,8.996697495E0
1.539962012E1,-1.024319916E0,-9.196575623E0,2.006726990E0,9.468536723E0
1.540965813E1,-1.070274353E-1,-9.579629059E0,2.329904938E0,9.859472846E0
1.541969612E1,1.419049072E-1,-9.941875763E0,2.808759155E0,1.033199684E1
1.542973413E1,-3.652404785E-2,-9.875413971E0,3.485202484E0,1.047242911E1
1.543977212E1,-1.517843628E-1,-9.352551270E0,4.849615173E0,1.053622423E1
1.544981013E1,-7.696994019E-1,-8.793314209E0,5.892496490E0,1.061302628E1
1.545984812E1,-1.560953979E0,-8.295150146E0,6.019133148E0,1.036706598E1
1.546988613E1,-2.053429871E0,-7.873027954E0,5.858666840E0,1.002622165E1
1.547992413E1,-2.346969452E0,-7.435936890E0,6.068680115E0,9.880804692E0
1.548996213E1,-2.628983002E0,-6.867868195E0,6.390211487E0,9.742379997E0
1.550000013E1,-2.461181946E0,-6.099216614E0,6.624474335E0,9.334962243E0
1.551003813E1,-1.539847870E0,-5.218597870E0,6.746470642E0,8.667165702E0
1.552007613E1,-6.480024719E-1,-4.533472595E0,6.521189117E0,7.968575060E0
1.553011413E1,8.397537231E-2,-4.231400757E0,5.493576050E0,6.934780605E0
1.554015213E1,4.990621948E-1,-4.620890808E0,4.415817261E0,6.411016847E0
1.555019013E1,7.072792053E-1,-6.003116455E0,4.101620636E0,7.304857486E0
1.556022813E1,4.251159668E-1,-7.882608032E0,4.875511322E0,9.278299609E0
1.557026612E1,-1.463955688E-1,-9.526788940E0,6.283184052E0,1.141313020E1
1.558030413E1,-7.827223206E-1,-1.055754547E1,7.395371246E0,1.291378862E1
1.559034313E1,-1.307231598E0,-1.046892975E1,7.552245026E0,1.297473504E1
1.560038112E1,-1.467248840E0,-9.151519318E0,7.036118317E0,1.163658395E1
1.561041913E1,-1.541793823E0,-7.620652771E0,6.412814484E0,1.007847540E1
1.562045712E1,-1.722468109E0,-6.367009735E0,5.034181366E0,8.297511156E0
1.563049538E1,-1.984573059E0,-5.431455231E0,3.764821014E0,6.900225606E0
